year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,11,20,1822,1830,-8,2031,2047,-16,DL,415,N939DL,JFK,DTW,83,509,18,30,2013-11-20T23:00:00Z
2013,3,11,1540,1540,0,1755,1820,-25,DL,1344,N315NB,LGA,MCI,161,1107,15,40,2013-03-11T19:00:00Z
2013,10,10,755,757,-2,947,1024,-37,UA,245,N808UA,EWR,DEN,209,1605,7,57,2013-10-10T11:00:00Z
2013,6,3,1535,1308,147,1719,1413,186,EV,4129,N22909,EWR,DCA,73,199,13,8,2013-06-03T17:00:00Z
2013,10,11,958,1000,-2,1233,1306,-33,UA,1735,N12221,EWR,LAX,315,2454,10,0,2013-10-11T14:00:00Z
2013,7,14,812,816,-4,950,1022,-32,EV,4380,N12201,EWR,MSP,136,1008,8,16,2013-07-14T12:00:00Z
2013,8,7,651,655,-4,939,930,9,AA,711,N3BHAA,LGA,DFW,198,1389,6,55,2013-08-07T10:00:00Z
2013,7,29,1041,955,46,1334,1250,44,AA,731,N4XTAA,LGA,DFW,196,1389,9,55,2013-07-29T13:00:00Z
2013,1,31,2219,1930,169,2,2115,167,EV,3274,N16911,LGA,CLE,79,419,19,30,2013-02-01T00:00:00Z
2013,4,11,2304,2106,118,124,2334,110,EV,4631,N11191,EWR,JAX,117,820,21,6,2013-04-12T01:00:00Z
2013,3,6,740,745,-5,948,1011,-23,DL,807,N317NB,EWR,ATL,104,746,7,45,2013-03-06T12:00:00Z
2013,7,9,925,808,77,1126,1021,65,EV,4407,N11535,EWR,OMA,158,1134,8,8,2013-07-09T12:00:00Z
2013,12,8,2006,1851,75,2302,2200,62,UA,1128,N23721,LGA,IAH,216,1416,18,51,2013-12-08T23:00:00Z
2013,3,3,1521,1529,-8,1710,1737,-27,EV,4352,N13997,EWR,CVG,90,569,15,29,2013-03-03T20:00:00Z
2013,6,23,658,700,-2,955,1016,-21,DL,269,N717TW,JFK,SFO,327,2586,7,0,2013-06-23T11:00:00Z
2013,1,13,829,830,-1,1123,1143,-20,UA,1072,N39461,EWR,FLL,155,1065,8,30,2013-01-13T13:00:00Z
2013,8,30,1750,1755,-5,2016,2055,-39,AA,785,N3HYAA,LGA,DFW,174,1389,17,55,2013-08-30T21:00:00Z
2013,3,18,1636,1635,1,1916,1901,15,US,656,N654AW,EWR,PHX,303,2133,16,35,2013-03-18T20:00:00Z
2013,3,2,1005,1005,0,1310,1302,8,UA,470,N569UA,EWR,TPA,163,997,10,5,2013-03-02T15:00:00Z
2013,5,14,1926,1919,7,2150,2220,-30,B6,155,N615JB,JFK,MCO,121,944,19,19,2013-05-14T23:00:00Z
2013,3,27,630,630,0,908,905,3,EV,3828,N11187,EWR,ATL,113,746,6,30,2013-03-27T10:00:00Z
2013,2,5,656,700,-4,856,836,20,UA,1162,N37437,EWR,ORD,131,719,7,0,2013-02-05T12:00:00Z
2013,11,8,2104,2107,-3,2206,2216,-10,UA,1066,N27724,EWR,BOS,38,200,21,7,2013-11-09T02:00:00Z
2013,10,15,1701,1645,16,1832,1820,12,MQ,3216,N639MQ,JFK,ORF,59,290,16,45,2013-10-15T20:00:00Z
2013,3,3,605,610,-5,907,915,-8,AA,1837,N3HVAA,LGA,MIA,160,1096,6,10,2013-03-03T11:00:00Z
2013,9,17,736,740,-4,856,900,-4,MQ,3709,N520MQ,EWR,ORD,101,719,7,40,2013-09-17T11:00:00Z
2013,6,21,NA,1900,NA,NA,2012,NA,US,2140,NA,LGA,BOS,NA,184,19,0,2013-06-21T23:00:00Z
2013,7,16,2054,2059,-5,2331,2322,9,DL,1247,N911DE,LGA,ATL,97,762,20,59,2013-07-17T00:00:00Z
2013,8,3,953,945,8,1333,1305,28,AA,1871,N3GEAA,LGA,MIA,152,1096,9,45,2013-08-03T13:00:00Z
2013,10,30,1742,1735,7,2021,2000,21,WN,209,N473WN,LGA,DEN,260,1620,17,35,2013-10-30T21:00:00Z
2013,9,17,912,915,-3,1121,1141,-20,EV,5109,N758EV,LGA,CHS,86,641,9,15,2013-09-17T13:00:00Z
2013,2,27,529,530,-1,815,829,-14,UA,698,N494UA,LGA,IAH,207,1416,5,30,2013-02-27T10:00:00Z
2013,7,4,1246,1250,-4,1429,1446,-17,DL,1131,N357NB,LGA,DTW,85,502,12,50,2013-07-04T16:00:00Z
2013,8,5,1145,1153,-8,1355,1421,-26,EV,4679,N11551,EWR,JAX,108,820,11,53,2013-08-05T15:00:00Z
2013,6,11,2147,2145,2,2315,2315,0,DL,985,N351NB,JFK,BOS,34,187,21,45,2013-06-12T01:00:00Z
2013,6,23,1949,1925,24,2310,2300,10,UA,1532,N37413,EWR,SFO,324,2565,19,25,2013-06-23T23:00:00Z
2013,4,26,909,910,-1,1230,1235,-5,VX,407,N626VA,JFK,LAX,341,2475,9,10,2013-04-26T13:00:00Z
2013,1,2,1802,1620,102,2146,1959,107,US,35,N510UW,JFK,PHX,312,2153,16,20,2013-01-02T21:00:00Z
2013,1,14,1152,1200,-8,1435,1430,5,MQ,4658,N521MQ,LGA,ATL,124,762,12,0,2013-01-14T17:00:00Z
2013,2,27,1755,1720,35,2118,2033,45,DL,1779,N341NW,LGA,FLL,170,1076,17,20,2013-02-27T22:00:00Z
2013,1,30,1335,1300,35,1445,1407,38,US,2175,N763US,LGA,DCA,53,214,13,0,2013-01-30T18:00:00Z
2013,7,29,2032,2040,-8,2219,2235,-16,MQ,3603,N723MQ,LGA,DTW,80,502,20,40,2013-07-30T00:00:00Z
2013,12,2,623,625,-2,715,735,-20,B6,2180,N249JB,EWR,BOS,35,200,6,25,2013-12-02T11:00:00Z
2013,3,8,826,740,46,1121,948,93,EV,4676,N14570,EWR,GRR,89,605,7,40,2013-03-08T12:00:00Z
2013,10,31,1457,1454,3,1701,1712,-11,UA,1107,N38446,EWR,DEN,224,1605,14,54,2013-10-31T18:00:00Z
2013,11,12,555,600,-5,822,827,-5,DL,1377,N392DA,LGA,ATL,120,762,6,0,2013-11-12T11:00:00Z
2013,8,20,2157,2130,27,48,14,34,B6,1371,N608JB,LGA,FLL,148,1076,21,30,2013-08-21T01:00:00Z
2013,2,19,1154,1200,-6,1315,1320,-5,WN,735,N711HK,EWR,MDW,109,711,12,0,2013-02-19T17:00:00Z
2013,4,8,1729,1700,29,1900,1839,21,UA,473,N840UA,LGA,ORD,124,733,17,0,2013-04-08T21:00:00Z
2013,9,4,1553,1557,-4,1730,1727,3,UA,1554,N34455,EWR,ORD,110,719,15,57,2013-09-04T19:00:00Z
2013,7,11,1344,1345,-1,2032,1635,NA,AA,753,N3FEAA,LGA,DFW,NA,1389,13,45,2013-07-11T17:00:00Z
2013,8,16,1525,1455,30,1728,1645,43,MQ,3359,N847MQ,JFK,RDU,72,427,14,55,2013-08-16T18:00:00Z
2013,4,12,1630,1440,110,1950,1753,117,DL,1779,N926DL,LGA,FLL,177,1076,14,40,2013-04-12T18:00:00Z
2013,8,22,2157,1940,137,10,2221,109,EV,4204,N11137,EWR,OKC,172,1325,19,40,2013-08-22T23:00:00Z
2013,7,18,644,645,-1,749,752,-3,B6,318,N298JB,JFK,BOS,39,187,6,45,2013-07-18T10:00:00Z
2013,1,5,1000,959,1,1327,1329,-2,US,196,N548UW,JFK,PHX,307,2153,9,59,2013-01-05T14:00:00Z
2013,4,26,1201,1210,-9,1512,1445,27,B6,523,N706JB,EWR,MCO,128,937,12,10,2013-04-26T16:00:00Z
2013,1,23,1455,1500,-5,1550,1608,-18,US,2132,N956UW,LGA,BOS,33,184,15,0,2013-01-23T20:00:00Z
2013,1,28,NA,1900,NA,NA,2015,NA,US,2187,NA,LGA,DCA,NA,214,19,0,2013-01-29T00:00:00Z
2013,12,16,1503,1500,3,1640,1641,-1,UA,1048,N35204,LGA,ORD,125,733,15,0,2013-12-16T20:00:00Z
2013,4,7,2026,2021,5,2214,2159,15,UA,1464,N39726,EWR,CLE,69,404,20,21,2013-04-08T00:00:00Z
2013,5,12,3,2359,4,335,341,-6,B6,727,N529JB,JFK,BQN,193,1576,23,59,2013-05-13T03:00:00Z
2013,2,9,NA,1200,NA,NA,1303,NA,B6,1174,N316JB,EWR,BOS,NA,200,12,0,2013-02-09T17:00:00Z
2013,4,10,757,801,-4,912,917,-5,EV,4233,N16961,EWR,BTV,47,266,8,1,2013-04-10T12:00:00Z
2013,5,8,1908,1745,83,2148,2031,77,B6,527,N535JB,EWR,MCO,135,937,17,45,2013-05-08T21:00:00Z
2013,10,2,1522,1528,-6,1642,1659,-17,EV,4502,N12967,EWR,BNA,107,748,15,28,2013-10-02T19:00:00Z
2013,1,20,1704,1635,29,1914,1856,18,EV,3805,N12921,EWR,SAV,108,708,16,35,2013-01-20T21:00:00Z
2013,6,14,2023,2030,-7,2322,2356,-34,B6,677,N627JB,JFK,LAX,319,2475,20,30,2013-06-15T00:00:00Z
2013,8,10,832,800,32,943,930,13,EV,4583,N14543,EWR,PWM,46,284,8,0,2013-08-10T12:00:00Z
2013,8,16,812,814,-2,1012,1008,4,US,1805,N565UW,EWR,CLT,86,529,8,14,2013-08-16T12:00:00Z
2013,11,13,846,830,16,1024,944,40,9E,2901,N932XJ,JFK,BOS,44,187,8,30,2013-11-13T13:00:00Z
2013,8,30,2040,2045,-5,2228,2225,3,AA,371,N426AA,LGA,ORD,112,733,20,45,2013-08-31T00:00:00Z
2013,5,21,953,1000,-7,1227,1246,-19,B6,65,N593JB,JFK,TPA,126,1005,10,0,2013-05-21T14:00:00Z
2013,5,7,2001,2000,1,2115,2119,-4,US,2189,N757UW,LGA,DCA,42,214,20,0,2013-05-08T00:00:00Z
2013,4,29,1644,1630,14,1806,1811,-5,UA,586,N834UA,EWR,CLE,64,404,16,30,2013-04-29T20:00:00Z
2013,3,12,608,610,-2,916,910,6,AA,1895,N5DXAA,EWR,MIA,166,1085,6,10,2013-03-12T10:00:00Z
2013,7,16,1425,1417,8,1536,1541,-5,EV,4171,N16559,EWR,MSN,110,799,14,17,2013-07-16T18:00:00Z
2013,9,9,1523,1528,-5,1718,1737,-19,EV,4181,N11113,EWR,MCI,146,1092,15,28,2013-09-09T19:00:00Z
2013,7,10,2245,2130,75,2341,2245,56,MQ,3660,N500MQ,LGA,BNA,102,764,21,30,2013-07-11T01:00:00Z
2013,12,14,1126,1115,11,1338,1251,47,9E,3537,N907XJ,LGA,PIT,70,335,11,15,2013-12-14T16:00:00Z
2013,11,5,2009,2010,-1,2212,2219,-7,EV,4348,N14204,EWR,MSP,165,1008,20,10,2013-11-06T01:00:00Z
2013,8,7,1008,1015,-7,1153,1209,-16,EV,4517,N11193,EWR,CHS,87,628,10,15,2013-08-07T14:00:00Z
2013,4,15,656,700,-4,947,1001,-14,UA,446,N410UA,EWR,PBI,152,1023,7,0,2013-04-15T11:00:00Z
2013,9,17,836,845,-9,1035,1053,-18,US,2071,N705UW,LGA,CLT,80,544,8,45,2013-09-17T12:00:00Z
2013,8,23,1323,1325,-2,1755,1801,-6,UA,15,N76065,EWR,HNL,604,4963,13,25,2013-08-23T17:00:00Z
2013,5,11,1106,1105,1,1409,1416,-7,DL,930,N337NB,LGA,FLL,163,1076,11,5,2013-05-11T15:00:00Z
2013,8,31,1016,950,26,1135,1125,10,9E,3880,N833AY,LGA,ORF,48,296,9,50,2013-08-31T13:00:00Z
2013,10,5,756,759,-3,857,906,-9,EV,3842,N13989,EWR,MHT,36,209,7,59,2013-10-05T11:00:00Z
2013,5,8,1623,1440,103,1911,1742,89,DL,1902,N314US,LGA,PBI,141,1035,14,40,2013-05-08T18:00:00Z
2013,2,17,1717,1720,-3,2009,2040,-31,AA,1999,N5BYAA,EWR,MIA,148,1085,17,20,2013-02-17T22:00:00Z
2013,1,5,1444,1355,49,1642,1615,27,EV,5469,N730EV,LGA,MEM,162,963,13,55,2013-01-05T18:00:00Z
2013,7,14,1657,1700,-3,1918,2000,-42,AA,773,N486AA,LGA,DFW,179,1389,17,0,2013-07-14T21:00:00Z
2013,6,27,1453,1459,-6,1634,1649,-15,MQ,3391,N711MQ,LGA,CMH,73,479,14,59,2013-06-27T18:00:00Z
2013,7,3,825,830,-5,1014,1028,-14,EV,4297,N13949,EWR,DTW,82,488,8,30,2013-07-03T12:00:00Z
2013,9,3,620,630,-10,905,904,1,B6,1099,N652JB,LGA,MCO,134,950,6,30,2013-09-03T10:00:00Z
2013,12,22,1134,1125,9,1306,1315,-9,MQ,2876,N504MQ,LGA,STL,138,888,11,25,2013-12-22T16:00:00Z
2013,7,28,NA,2030,NA,NA,2211,NA,EV,5048,N716EV,LGA,RIC,NA,292,20,30,2013-07-29T00:00:00Z
2013,1,29,1657,1703,-6,1815,1810,5,EV,4373,N14916,EWR,DCA,38,199,17,3,2013-01-29T22:00:00Z
2013,11,20,656,700,-4,1008,1023,-15,DL,472,N198DN,JFK,LAX,347,2475,7,0,2013-11-20T12:00:00Z
2013,10,25,1025,1026,-1,1212,1221,-9,EV,4412,N21197,EWR,DSM,145,1017,10,26,2013-10-25T14:00:00Z
2013,2,24,1640,1630,10,2006,2015,-9,VX,27,N848VA,JFK,SFO,348,2586,16,30,2013-02-24T21:00:00Z
2013,4,29,2044,2100,-16,2214,2215,-1,US,2191,N733UW,LGA,DCA,54,214,21,0,2013-04-30T01:00:00Z
2013,1,1,946,959,-13,1146,1202,-16,EV,4175,N15912,EWR,AVL,105,583,9,59,2013-01-01T14:00:00Z
2013,11,20,658,705,-7,1150,1156,-6,B6,3,N554JB,JFK,SJU,192,1598,7,5,2013-11-20T12:00:00Z
2013,2,23,2144,2145,-1,2238,2252,-14,EV,4390,N11165,EWR,PWM,43,284,21,45,2013-02-24T02:00:00Z
2013,10,31,1435,1438,-3,1733,1744,-11,B6,581,N358JB,JFK,HOU,211,1428,14,38,2013-10-31T18:00:00Z
2013,11,6,602,610,-8,811,812,-1,DL,1919,N943DL,LGA,MSP,159,1020,6,10,2013-11-06T11:00:00Z
2013,5,29,1547,1507,40,1805,1735,30,EV,4377,N48901,EWR,JAX,116,820,15,7,2013-05-29T19:00:00Z
2013,9,25,837,840,-3,949,942,7,EV,4249,N13566,EWR,BWI,36,169,8,40,2013-09-25T12:00:00Z
2013,10,24,1027,1029,-2,1141,1143,-2,EV,6181,N18120,EWR,IAD,48,212,10,29,2013-10-24T14:00:00Z
2013,4,13,824,825,-1,1156,1122,34,DL,1959,N911DL,JFK,MCO,147,944,8,25,2013-04-13T12:00:00Z
2013,6,1,911,915,-4,1203,1215,-12,VX,161,N844VA,EWR,LAX,323,2454,9,15,2013-06-01T13:00:00Z
2013,5,20,1920,1835,45,2108,2049,19,9E,4059,N8710A,LGA,DAY,78,549,18,35,2013-05-20T22:00:00Z
2013,10,17,1711,1715,-4,1845,1905,-20,AA,345,N4XJAA,LGA,ORD,115,733,17,15,2013-10-17T21:00:00Z
2013,6,14,1829,1759,30,2056,2049,7,B6,391,N656JB,LGA,MCO,117,950,17,59,2013-06-14T21:00:00Z
2013,1,7,754,759,-5,907,916,-9,EV,4392,N22909,EWR,SYR,44,195,7,59,2013-01-07T12:00:00Z
2013,9,15,727,730,-3,816,833,-17,US,1736,N944UW,LGA,PHL,29,96,7,30,2013-09-15T11:00:00Z
2013,2,3,2117,2102,15,2320,2317,3,EV,3819,N13956,EWR,SDF,106,642,21,2,2013-02-04T02:00:00Z
2013,2,27,1602,1326,156,1703,1423,160,EV,4120,N13538,EWR,BWI,39,169,13,26,2013-02-27T18:00:00Z
2013,3,26,1801,1800,1,1935,1913,22,US,2185,N748UW,LGA,DCA,41,214,18,0,2013-03-26T22:00:00Z
2013,5,27,658,705,-7,937,1009,-32,DL,1879,N370NW,LGA,FLL,145,1076,7,5,2013-05-27T11:00:00Z
2013,12,29,921,900,21,1120,1128,-8,EV,5231,N614QX,LGA,CHS,105,641,9,0,2013-12-29T14:00:00Z
2013,4,8,602,600,2,730,720,10,WN,430,N8322X,LGA,MDW,124,725,6,0,2013-04-08T10:00:00Z
2013,5,21,821,815,6,1009,1010,-1,US,675,N648AW,EWR,CLT,75,529,8,15,2013-05-21T12:00:00Z
2013,11,13,1200,1105,55,1300,1215,45,MQ,3230,N520MQ,JFK,DCA,38,213,11,5,2013-11-13T16:00:00Z
2013,12,27,732,735,-3,1028,1008,20,B6,677,N203JB,JFK,JAX,134,828,7,35,2013-12-27T12:00:00Z
2013,4,1,858,840,18,1048,1030,18,MQ,4521,N723MQ,LGA,RDU,81,431,8,40,2013-04-01T12:00:00Z
2013,5,2,1950,2000,-10,2106,2119,-13,US,2189,N760US,LGA,DCA,43,214,20,0,2013-05-03T00:00:00Z
2013,5,12,2016,1820,116,2158,2001,117,9E,4277,N8611A,JFK,ORF,55,290,18,20,2013-05-12T22:00:00Z
2013,9,25,1020,1026,-6,1151,1221,-30,EV,4412,N11137,EWR,DSM,138,1017,10,26,2013-09-25T14:00:00Z
2013,4,21,1009,1015,-6,1251,1310,-19,AA,731,N3BTAA,LGA,DFW,197,1389,10,15,2013-04-21T14:00:00Z
2013,2,5,1932,1905,27,2140,2113,27,EV,4543,N12172,EWR,DSM,154,1017,19,5,2013-02-06T00:00:00Z
2013,12,12,1333,1105,148,1451,1235,136,EV,5599,N608QX,LGA,ROC,50,254,11,5,2013-12-12T16:00:00Z
2013,4,8,1054,1100,-6,1158,1213,-15,US,2171,N765US,LGA,DCA,42,214,11,0,2013-04-08T15:00:00Z
2013,2,11,1636,1640,-4,1958,1955,3,AA,773,N478AA,LGA,DFW,232,1389,16,40,2013-02-11T21:00:00Z
2013,6,8,827,830,-3,1050,1126,-36,DL,857,N3766,JFK,SAN,303,2446,8,30,2013-06-08T12:00:00Z
2013,2,2,1303,1315,-12,1528,1520,8,MQ,4564,N739MQ,LGA,DTW,96,502,13,15,2013-02-02T18:00:00Z
2013,5,7,930,930,0,1207,1305,-58,UA,1281,N38459,EWR,SFO,314,2565,9,30,2013-05-07T13:00:00Z
2013,8,11,1328,1315,13,1608,1603,5,UA,1130,N19130,EWR,LAX,321,2454,13,15,2013-08-11T17:00:00Z
2013,2,25,1025,1021,4,1401,1342,19,DL,1903,N927DA,LGA,SRQ,159,1047,10,21,2013-02-25T15:00:00Z
2013,12,7,1138,1145,-7,1306,1325,-19,AA,327,N477AA,LGA,ORD,125,733,11,45,2013-12-07T16:00:00Z
2013,12,2,2110,2110,0,2345,2356,-11,UA,1631,N37290,EWR,MCO,131,937,21,10,2013-12-03T02:00:00Z
2013,4,11,2300,2000,180,1,2117,164,EV,3267,N12996,EWR,PWM,43,284,20,0,2013-04-12T00:00:00Z
2013,4,30,849,850,-1,1003,1011,-8,9E,3335,N931XJ,JFK,BOS,36,187,8,50,2013-04-30T12:00:00Z
2013,7,31,1021,1000,21,1331,1319,12,DL,1765,N707TW,JFK,SFO,340,2586,10,0,2013-07-31T14:00:00Z
2013,9,30,1244,1249,-5,1436,1512,-36,UA,1444,N16701,EWR,MSY,156,1167,12,49,2013-09-30T16:00:00Z
2013,9,10,2011,2015,-4,2129,2125,4,B6,418,N203JB,JFK,BOS,41,187,20,15,2013-09-11T00:00:00Z
2013,9,17,1056,1100,-4,1335,1339,-4,DL,1647,N662DN,LGA,ATL,110,762,11,0,2013-09-17T15:00:00Z
2013,3,22,1607,1600,7,1739,1748,-9,9E,3459,N929XJ,JFK,BNA,113,765,16,0,2013-03-22T20:00:00Z
2013,3,18,1609,1614,-5,1901,1905,-4,UA,676,N541UA,EWR,SEA,322,2402,16,14,2013-03-18T20:00:00Z
2013,6,14,745,740,5,1002,1004,-2,B6,611,N184JB,JFK,JAX,117,828,7,40,2013-06-14T11:00:00Z
2013,1,3,1643,1535,68,1953,1850,63,AA,763,N3EWAA,LGA,DFW,223,1389,15,35,2013-01-03T20:00:00Z
2013,3,18,708,710,-2,1044,1035,9,VX,399,N639VA,JFK,LAX,354,2475,7,10,2013-03-18T11:00:00Z
2013,6,1,1924,1931,-7,2242,2305,-23,B6,171,N559JB,JFK,SMF,327,2521,19,31,2013-06-01T23:00:00Z
2013,5,8,946,820,86,1210,1000,130,MQ,4521,N8EGMQ,LGA,RDU,66,431,8,20,2013-05-08T12:00:00Z
2013,12,7,1047,1100,-13,1202,1214,-12,US,2177,N953UW,LGA,DCA,55,214,11,0,2013-12-07T16:00:00Z
2013,2,10,549,540,9,1036,1016,20,B6,725,N618JB,JFK,BQN,179,1576,5,40,2013-02-10T10:00:00Z
2013,12,27,1957,1935,22,2236,2253,-17,DL,1435,N905DL,LGA,TPA,151,1010,19,35,2013-12-28T00:00:00Z
2013,2,17,2044,2040,4,2149,2148,1,B6,1020,N509JB,JFK,BOS,40,187,20,40,2013-02-18T01:00:00Z
2013,8,31,1528,1530,-2,1845,1845,0,AA,85,N375AA,JFK,SFO,336,2586,15,30,2013-08-31T19:00:00Z
2013,9,1,1854,1855,-1,2204,2216,-12,B6,669,N508JB,JFK,SJC,337,2569,18,55,2013-09-01T22:00:00Z
2013,9,19,1045,1045,0,1340,1349,-9,UA,1479,N75435,EWR,LAX,329,2454,10,45,2013-09-19T14:00:00Z
2013,2,15,1954,1500,294,2313,1825,288,AA,1925,N3BWAA,LGA,MIA,176,1096,15,0,2013-02-15T20:00:00Z
2013,2,20,1557,1600,-3,1857,1912,-15,DL,4,N3766,JFK,MCO,141,944,16,0,2013-02-20T21:00:00Z
2013,7,11,613,615,-2,750,806,-16,US,1965,N111US,EWR,CLT,73,529,6,15,2013-07-11T10:00:00Z
2013,10,3,656,700,-4,802,809,-7,US,2169,N747UW,LGA,DCA,41,214,7,0,2013-10-03T11:00:00Z
2013,4,29,1206,1145,21,1403,1340,23,MQ,4646,N514MQ,LGA,MSP,143,1020,11,45,2013-04-29T15:00:00Z
2013,7,3,1107,1100,7,1220,1230,-10,WN,3297,N264LV,LGA,BNA,109,764,11,0,2013-07-03T15:00:00Z
2013,3,3,1634,1630,4,2007,2015,-8,VX,27,N853VA,JFK,SFO,371,2586,16,30,2013-03-03T21:00:00Z
2013,7,23,NA,600,NA,NA,711,NA,EV,5747,N830AS,LGA,IAD,NA,229,6,0,2013-07-23T10:00:00Z
2013,11,13,1818,1820,-2,2118,2150,-32,DL,442,N183DN,JFK,SEA,320,2422,18,20,2013-11-13T23:00:00Z
2013,4,8,632,635,-3,738,739,-1,B6,1002,N588JB,JFK,BOS,37,187,6,35,2013-04-08T10:00:00Z
2013,8,29,1749,1755,-6,2021,2055,-34,AA,785,N3ERAA,LGA,DFW,173,1389,17,55,2013-08-29T21:00:00Z
2013,10,31,1700,1659,1,2016,2034,-18,B6,167,N644JB,JFK,OAK,342,2576,16,59,2013-10-31T20:00:00Z
2013,8,9,1023,1030,-7,1153,1142,11,EV,3853,N15973,EWR,BNA,116,748,10,30,2013-08-09T14:00:00Z
2013,8,26,1659,1700,-1,1806,1825,-19,US,2189,N705UW,LGA,DCA,40,214,17,0,2013-08-26T21:00:00Z
2013,8,30,654,700,-6,921,947,-26,DL,2285,N922DL,LGA,MCO,116,950,7,0,2013-08-30T11:00:00Z
2013,10,16,906,857,9,1210,1151,19,UA,997,N576UA,EWR,LAX,319,2454,8,57,2013-10-16T12:00:00Z
2013,12,10,1856,1630,146,2037,1800,157,B6,2302,N192JB,JFK,BUF,73,301,16,30,2013-12-10T21:00:00Z
2013,2,28,553,600,-7,645,703,-18,US,2114,N752US,LGA,BOS,35,184,6,0,2013-02-28T11:00:00Z
2013,7,9,716,720,-4,949,1022,-33,AS,15,N523AS,EWR,SEA,316,2402,7,20,2013-07-09T11:00:00Z
2013,7,27,1220,1229,-9,1346,1351,-5,B6,2502,N355JB,JFK,BUF,58,301,12,29,2013-07-27T16:00:00Z
2013,4,17,1243,1245,-2,1340,1350,-10,AA,1850,N3AYAA,JFK,BOS,33,187,12,45,2013-04-17T16:00:00Z
2013,2,25,1015,914,61,1312,1210,62,B6,57,N317JB,JFK,PBI,163,1028,9,14,2013-02-25T14:00:00Z
2013,9,2,613,625,-12,734,800,-26,MQ,3525,N722MQ,LGA,RDU,65,431,6,25,2013-09-02T10:00:00Z
2013,7,22,913,915,-2,1020,1039,-19,DL,867,N328NB,JFK,BOS,33,187,9,15,2013-07-22T13:00:00Z
2013,12,28,1441,1439,2,1607,1615,-8,EV,4171,N15983,EWR,MSN,129,799,14,39,2013-12-28T19:00:00Z
2013,5,25,1646,1645,1,1831,1813,18,B6,1012,N346JB,JFK,BOS,50,187,16,45,2013-05-25T20:00:00Z
2013,10,19,949,1000,-11,1317,1320,-3,AA,1160,N3JVAA,LGA,MIA,156,1096,10,0,2013-10-19T14:00:00Z
2013,12,5,1653,1600,53,1821,1744,37,9E,4276,N922XJ,LGA,RIC,58,292,16,0,2013-12-05T21:00:00Z
2013,11,14,2140,2145,-5,2249,2253,-4,EV,4186,N15572,EWR,DCA,40,199,21,45,2013-11-15T02:00:00Z
2013,12,18,1815,1759,16,2121,2109,12,DL,2370,N315NB,LGA,PBI,142,1035,17,59,2013-12-18T22:00:00Z
2013,8,9,651,655,-4,930,930,0,AA,711,N3FHAA,LGA,DFW,196,1389,6,55,2013-08-09T10:00:00Z
2013,4,11,1059,1100,-1,1211,1210,1,MQ,3792,N518MQ,JFK,DCA,52,213,11,0,2013-04-11T15:00:00Z
2013,2,18,1151,1200,-9,1447,1510,-23,AA,3,N324AA,JFK,LAX,339,2475,12,0,2013-02-18T17:00:00Z
2013,8,25,1339,1325,14,1535,1545,-10,F9,507,N263AV,LGA,DEN,211,1620,13,25,2013-08-25T17:00:00Z
2013,8,29,1056,1100,-4,1240,1253,-13,EV,5545,N724EV,EWR,DTW,84,488,11,0,2013-08-29T15:00:00Z
2013,8,4,1328,1330,-2,1618,1638,-20,B6,431,N649JB,LGA,SRQ,140,1047,13,30,2013-08-04T17:00:00Z
2013,9,14,705,715,-10,924,955,-31,UA,208,N520UA,LGA,IAH,181,1416,7,15,2013-09-14T11:00:00Z
2013,10,4,615,620,-5,756,810,-14,MQ,3351,N531MQ,LGA,DTW,81,502,6,20,2013-10-04T10:00:00Z
2013,12,15,1940,1930,10,2210,2157,13,DL,377,N981AT,EWR,ATL,117,746,19,30,2013-12-16T00:00:00Z
2013,10,27,1010,1010,0,1141,1158,-17,EV,5208,N751EV,LGA,RIC,55,292,10,10,2013-10-27T14:00:00Z
2013,5,31,2209,2059,70,2346,2256,50,EV,4368,N11121,EWR,DAY,73,533,20,59,2013-06-01T00:00:00Z
2013,8,15,2118,2030,48,2229,2211,18,EV,5048,N615QX,LGA,RIC,49,292,20,30,2013-08-16T00:00:00Z
2013,8,16,942,940,2,1040,1110,-30,WN,102,N799SW,LGA,MDW,108,725,9,40,2013-08-16T13:00:00Z
2013,3,6,NA,1523,NA,NA,1636,NA,EV,4583,N11164,EWR,PWM,NA,284,15,23,2013-03-06T20:00:00Z
2013,8,13,557,610,-13,754,805,-11,MQ,3351,N735MQ,LGA,DTW,92,502,6,10,2013-08-13T10:00:00Z
2013,6,1,755,755,0,936,920,16,MQ,3737,N519MQ,EWR,ORD,106,719,7,55,2013-06-01T11:00:00Z
2013,10,4,1341,1350,-9,1450,1453,-3,B6,1338,N247JB,JFK,MVY,41,173,13,50,2013-10-04T17:00:00Z
2013,3,24,2100,2100,0,2302,2257,5,EV,4368,N29906,EWR,DAY,89,533,21,0,2013-03-25T01:00:00Z
2013,10,20,1644,1650,-6,1834,1846,-12,EV,4201,N12924,EWR,DAY,88,533,16,50,2013-10-20T20:00:00Z
2013,11,2,2038,2045,-7,2247,2253,-6,EV,4536,N19554,EWR,CVG,103,569,20,45,2013-11-03T00:00:00Z
2013,12,18,947,915,32,1144,1123,21,9E,3301,N933XJ,EWR,DTW,83,488,9,15,2013-12-18T14:00:00Z
